protocol,train_size,test_size,apy_mean,apy_std,naive_mae,naive_rmse,hist_mean_mae,arima_mae,arima_rmse,arima_improvement,xgb_mae,xgb_rmse,xgb_improvement
059fa0e6-7402-498c-bfa8-561baf4e82ec,11,3,5.672574285714286,0.3570541678516296,0.20693333333333364,0.20710813230452055,0.40945619047619086,0.17525011372983723,0.1756648577479367,15.310834215607134,0.2027562942367931,0.21180743445714306,2.0185433778385344
0758c3b8-4ffb-4176-b0a9-f446e367db46,11,3,1.8581492857142858,0.052166242763552854,0.07621666666666653,0.08056570672438726,0.07548238095238118,0.044560209548709574,0.0534916302870864,41.53482237212816,0.06977064515998022,0.07618642691756154,8.457495963288423
0c3c1b07-7c36-4fbb-8e71-226e02bf15c1,11,3,0.11514357142857143,0.0012151265027076084,0.00024333333333333151,0.00025066578014027564,0.0001976190476190437,0.0004066066611778015,0.0004422719453751111,-67.09862788128953,0.0004019733930730092,0.0004687551230784343,-65.19454509849818
0c8567f8-ba5b-41ad-80de-00a71895eb19,11,3,3.3283342857142855,0.1676846225101563,0.039503333333333224,0.04011525603391628,0.0398938095238095,0.05782842909247199,0.07696015773720732,-46.388732830492316,0.03950731034867442,0.04012045726475282,-0.010067543687104462
0cfcfe3b-29ff-47ff-97fa-078bf4755863,11,3,0.2062314285714286,0.011827575248703186,0.003186666666666671,0.0039028536568345355,0.008766190476190483,0.00423999503660082,0.004347845282946444,-33.05423755023477,0.004235240097956043,0.005186908097953324,-32.90502399443632
