chain,protocol,asset,tvl_usd,apy_base,apy_reward,apy_total,rewardTokens,pool,apy_change_1d,apy_change_7d,apy_change_30d,is_stablecoin_flag,il_risk,token_exposure,predictions,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apy_30d_avg,volumeUsd1d,volumeUsd7d,apyBaseInception,timestamp,date,collection_hour,apy_volatility,tvl_millions,tvl_log,tvl_category,sharpe_proxy,protocol_tier,chain_type,stable_type
Ethereum,compound-v3,USDC,115479541,2.52045,0.09226,2.61271,['0xc00e94Cb662C3520282E6f5717214004A7f26888'],7da72d09-56ca-4ec5-a45f-59114353e487,0.00633,0.06066,-0.56841,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,5.11326,0.15314,1237,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.68054,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.06783000000000028,115.479541,18.564603946696415,>$100M,4.601218674603312,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,RLUSD,105206961,1.08019,5.40624,6.48643,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],73e933a7-73b2-43ec-b1e9-d5d1d42ce2de,8e-05,0.02054,-1.2119,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 60, 'binnedConfidence': 1}",EVK Vault eRLUSD-7,9.60243,0.12539,155,False,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],,,7.40073,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.9142999999999999,105.206961,18.471440034785395,>$100M,4.58631832001697,Tier 3 - Emerging,L1 - Ethereum,Decentralized
Ethereum,sparklend,USDT,102259615,2.58595,,2.58595,,8fbe28b8-140d-4e37-8804-5d2aba4daded,0.37097,0.22071,-0.49316,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 88, 'binnedConfidence': 3}",,4.56168,0.12607,782,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.44567,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.14028000000000018,102.259615,18.443025392475104,>$100M,4.038779908789903,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Base,aave-v3,USDC,80921119,3.20053,,3.20053,,7e0661bf-8cf3-45e6-9424-31916d4c7b84,-0.14711,0.05063,-1.21312,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 62, 'binnedConfidence': 2}",,5.19834,0.13297,723,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,3.64366,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.44313,80.921119,18.208985410998487,$10-100M,3.3935194511891256,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,compound-v3,USDT,79819429,2.17556,0.09607,2.27163,['0xc00e94Cb662C3520282E6f5717214004A7f26888'],f4d5b566-e815-4ca2-bb07-7bcd8bc797f1,-0.00157,-0.14273,-0.8624,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 95, 'binnedConfidence': 3}",,5.35549,0.16605,514,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.40016,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.12853000000000003,79.819429,18.195277516491963,$10-100M,3.6141950264903824,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,DAI,72970479,1.43239,,1.43239,,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,-0.50514,-0.48161,-1.31786,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,4.56307,0.17021,1118,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,2.02486,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.5924699999999998,72.970479,18.10556553376594,$10-100M,1.3111481322141572,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Cronos,tectonic,USDC,55281229,0.11187,0.00261,0.11448,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],0c3c1b07-7c36-4fbb-8e71-226e02bf15c1,0.00027,0.00035,-0.02757,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",,1.83038,0.04625,1297,False,['0xc21223249CA28397B4B6541dfFaEcC539BfF0c59'],,,0.11905,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.004570000000000005,55.281229,17.827943987537946,$10-100M,0.22688625958737144,Tier 4 - New/Niche,Other,Fiat-backed
Cronos,tectonic,USDT,44261587,0.14907,0.00047,0.14953,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],b37c26c3-848f-45f0-bd75-af97f1674a4d,-3e-05,-9e-05,-0.00266,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,1.53313,0.03763,1297,False,['0x66e428c3f67a68878562e79A0234c1F83c208770'],,,0.14978,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.0002500000000000002,44.261587,17.605627770840968,$10-100M,0.2989105447276362,Tier 4 - New/Niche,Other,Fiat-backed
Ethereum,euler-v2,USDC,40048348,4.35937,,4.35937,,0fde8996-ecdf-441c-94a9-ec67403e9b8c,0.00094,0.00199,-0.56297,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 50, 'binnedConfidence': 1}",EVK Vault eUSDC-80,4.70788,0.03855,116,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.83512,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.4757499999999997,40.048348,17.50559800715827,$10-100M,4.467712016397645,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Avalanche,aave-v3,USDC,36457647,2.14343,,2.14343,,c4b05318-88af-4536-a834-f5fc8940d2d3,-0.02439,-0.21372,-1.69542,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 70, 'binnedConfidence': 2}",,4.39249,0.19135,1144,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,2.53259,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.38915999999999995,36.457647,17.41166181608298,$10-100M,2.410623509829502,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,aave-v3,EURC,36143077,2.1449,,2.1449,,bdcf8682-1d72-42a7-b23e-f56d666dd10e,-0.08109,-0.07312,-1.74128,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 68, 'binnedConfidence': 2}",,3.14602,0.05811,244,False,['0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c'],,,2.47508,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.33018000000000036,36.143077,17.402996008289747,$10-100M,2.583656556409452,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Avalanche,aave-v3,USDT,32131239,1.44314,,1.44314,,e6692d08-85b6-4b50-952b-7c5c531862fe,-0.04121,0.10229,-0.93936,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",,4.35391,0.18444,1144,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,1.56825,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.12510999999999983,32.131239,17.285339323562408,$10-100M,2.3086176832877423,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,euler-v2,USDC,29333662,3.64344,,3.64344,,31a0cd94-b781-4e0d-a9f1-1702bc2c238f,0.32482,0.14864,-1.16534,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",EVK Vault eUSDC-70,5.57374,0.06537,153,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.14367,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.5002300000000002,29.333662,17.19424632234758,$10-100M,3.6426022014936557,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Polygon,aave-v3,USDC,19801322,2.08813,,2.08813,,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,0.00301,-0.0446,-0.73671,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,5.54207,0.15256,801,False,['0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359'],,,2.09334,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.005209999999999937,19.801322,16.801259311614345,$10-100M,4.133192137922845,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Polygon,aave-v3,USDT0,19449043,2.32928,,2.32928,,7e7821a2-3d20-4ae7-9c3d-04cd57904555,0.00877,0.0072,-0.47812,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 85, 'binnedConfidence': 3}",,4.7113,0.16954,1296,False,['0xc2132D05D31c914a87C6611C10748AEb04B58e8F'],,,2.26221,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.06706999999999974,19.449043,16.783308475149795,$10-100M,4.107570493942548,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Base,aave-v3,EURC,16132859,0.50026,,0.50026,,6652ed18-d327-46cd-9bac-08e0e14ea715,-0.00252,0.03683,-1.07311,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 77, 'binnedConfidence': 3}",,2.45626,0.05746,357,False,['0x60a3E35Cc302bFA44Cb288Bc5a4F316Fdb1adb42'],,,0.79717,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.29691,16.132859,16.596368743745384,$10-100M,0.6277496831511714,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,sparklend,USDC,15563537,2.55668,,2.55668,,65ce8276-b4d9-41ba-9f6f-21fc374cf9bc,0.00053,-0.31151,-1.82012,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 93, 'binnedConfidence': 3}",,5.49543,0.16209,853,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.09589,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.5392099999999997,15.563537,16.560441428760114,$10-100M,2.4602149709875776,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Arbitrum,compound-v3,USDC,11349723,2.05917,0.34104,2.40022,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],d9c395b9-00d0-4426-a6b3-572a6dd68e54,0.01932,-0.18644,-0.92473,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 87, 'binnedConfidence': 3}",,6.35607,0.15037,879,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,2.762,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.36178,11.349723,16.244703984415402,$10-100M,2.785188795284179,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Arbitrum,compound-v3,USDT,7954223,2.27829,0.32798,2.60626,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],85247b13-8180-44e7-b38c-4d324cc68a92,-0.01506,-0.00209,-0.72219,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",,4.48978,0.12712,603,False,['0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9'],,,2.74545,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.13919000000000015,7.954223,15.889213666284338,$1-10M,4.077441762230322,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Avalanche,benqi-lending,USDC,7811957,3.16947,0.0,3.16947,"['0x8729438eb15e2c8b576fcc6aecda6a148776c0f5', '0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7']",ff59b165-64e0-4868-a6db-6049b5135358,0.08266,-0.13009,-2.08403,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 86, 'binnedConfidence': 3}",,6.50181,0.20517,1299,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,3.3055,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.13602999999999987,7.811957,15.871166194620168,$1-10M,4.983208339229282,Tier 3 - Emerging,Sidechain,Fiat-backed
Optimism,aave-v3,USDC,6751227,1.93647,,1.93647,,0758c3b8-4ffb-4176-b0a9-f446e367db46,0.04612,0.10281,-1.28724,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 89, 'binnedConfidence': 3}",,5.78634,0.18825,824,False,['0x0b2C639c533813f4Aa9D7837CAf62653d097Ff85'],,,2.03172,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.09525000000000006,6.751227,15.725234972228124,$1-10M,3.253204535909281,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Base,moonwell-lending,USDC,6738865,3.07452,0.91467,3.98919,['0xA88594D404727625A9437C3f886C7643872296AE'],69cf831d-624a-4f23-b5e3-c0f63ad1fa01,-0.05397,0.37325,0.01312,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 79, 'binnedConfidence': 3}",,7.60954,0.20861,846,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.60422,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.3849699999999996,6.738865,15.723402219474835,$1-10M,4.507712125834776,Tier 4 - New/Niche,L2 - Rollup,Fiat-backed
Avalanche,euler-v2,USDC,5187776,5.51218,,5.51218,,e1db168e-7c9d-4285-9d3f-ba83a9ecf105,-0.0177,-0.22059,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 55.00000000000001, 'binnedConfidence': 1}",9Summits USDC,6.01171,0.06224,16,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,6.15387,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.6416900000000005,5.187776,15.461815839685851,$1-10M,4.828088185058989,Tier 3 - Emerging,Sidechain,Fiat-backed
Gnosis,aave-v3,USDC.E,4709730,1.13726,,1.13726,,461505e0-e631-4af0-b0e9-6a861d917939,0.00336,0.14949,-1.51219,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",,2.70368,0.04757,572,False,['0x2a22f9c3b484c3629090FeED35F17Ff8F88f76F0'],,,1.26507,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.12780999999999998,4.70973,15.365141351835078,$1-10M,1.8114716235803825,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,aave-v3,USDC,4515880,3.88694,,3.88694,,27296bf9-617a-46e4-9d6d-eefc71e9e0b6,-0.09873,1.24544,-0.3437,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 70, 'binnedConfidence': 2}",horizon-market,3.32132,0.04071,33,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.1999,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.6870400000000001,4.51588,15.323110853151624,$1-10M,3.2744810621377543,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,silo-v2,USDC,4270558,1.93333,,1.93333,,7105734d-9cc9-4c85-b54b-404c86c843fb,0.11768,,-2.58743,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 74, 'binnedConfidence': 3}",181,2.99634,0.07641,27,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.86593,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.9326000000000001,4.270558,15.267255289985348,$1-10M,1.349525338545302,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,USDC,3147019,0.1756,,0.1756,,c1424055-1eb4-4c25-a30a-ebb0340dfd56,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 53, 'binnedConfidence': 1}",Earn USDC,0.1756,0.0,16,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,0.1756,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.0,3.147019,14.961966531285325,$1-10M,0.3512,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Base,compound-v3,USDC,3022168,2.65344,0.50581,3.15925,['0x9e1028F5F1D5eDE59748FFceE5532509976840E0'],0c8567f8-ba5b-41ad-80de-00a71895eb19,-0.06522,-0.06775,-3.03013,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 80, 'binnedConfidence': 3}",,6.32271,0.14504,704,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.34944,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.19018999999999986,3.022168,14.921485343480825,$1-10M,4.577362755183357,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Avalanche,euler-v2,USDT,2955363,31.01174,,31.01174,,1230754d-3438-487d-aa02-eacc1f2f6fc3,0.0,0.00143,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 61, 'binnedConfidence': 2}",K3 USDT Earn Vault,31.00985,7e-05,16,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,31.00961,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.0021300000000010755,2.955363,14.899132382285243,$1-10M,61.76038077788607,Tier 3 - Emerging,Sidechain,Fiat-backed
Avalanche,euler-v2,USDC,2891982,0.17645,,0.17645,,442e7f38-f770-41ac-9905-0957a23e5f2e,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 68, 'binnedConfidence': 2}",Re7 USDC,0.17645,0.0,16,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,0.17645,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.0,2.891982,14.877452983958591,$1-10M,0.3529,Tier 3 - Emerging,Sidechain,Fiat-backed
Linea,aave-v3,USDC,2873418,1.49895,,1.49895,,5a49dee1-344d-4b50-a167-8f5faab08752,0.084,0.09656,-4.52026,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 73, 'binnedConfidence': 2}",,2.9221,0.06325,358,False,['0x176211869cA2b568f2A7D4EE941E073a821EE1ff'],,,2.10441,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.6054600000000001,2.873418,14.871013167912476,$1-10M,1.3559513686610098,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Arbitrum,euler-v2,USDC,2796690,2.86121,,2.86121,,da45ac62-f5e8-4692-b939-cb4a085baa43,1.01149,0.06551,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 64, 'binnedConfidence': 2}",Euler Earn USDC,3.14444,0.03757,16,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,3.1885,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.3272900000000001,2.79669,14.843947490571754,$1-10M,3.458533283371006,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Avalanche,aave-v3,DAI.E,2615896,0.91234,,0.91234,,3e669ce8-74c5-4fc9-bf85-f40a924c6407,0.00231,-0.00582,-0.32718,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 57.99999999999999, 'binnedConfidence': 1}",,3.44492,0.16101,1144,False,['0xd586E7F844cEa2F87f50152665BCbc2C279D8d70'],,,0.94827,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.035929999999999906,2.615896,14.777117617695401,$1-10M,1.7023491873938765,Tier 1 - Blue Chip,Sidechain,Decentralized
Ethereum,aave-v3,LUSD,2336547,0.31393,,0.31393,,ef8fbf02-ac96-4453-a78c-37bda4cd65e3,-0.00015,-1.19453,-1.86818,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 89, 'binnedConfidence': 3}",,4.01483,0.18826,1103,False,['0x5f98805A4E8be255a32880FDeC7F6728C6568bA0'],,,1.4892,,,,2026-03-02T08:45:46.076310,2026-03-02,8,1.17527,2.336547,14.664185184459644,$1-10M,0.1873906892620294,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Optimism,aave-v3,USDT,2061784,2.13953,,2.13953,,bde08c85-41c5-4d80-9bb1-0835a4352efa,-0.02492,0.21012,-0.69079,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,5.11656,0.21789,1296,False,['0x94b008aA00579c1307B0EF2c499aD98a8ce58e58'],,,2.12486,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.014670000000000183,2.061784,14.539082670421527,$1-10M,4.1570909514834735,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,USDC,2029775,2.10878,,2.10878,,effcb4a4-4dcb-45e5-935d-f15542c13e6b,0.01344,0.11856,-1.06476,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",lido-market,4.48794,0.125,480,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.21927,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.11048999999999998,2.029775,14.523436000101945,$1-10M,3.4542416747203064,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Polygon,aave-v3,DAI,1780453,2.938,,2.938,,c57bdc97-3100-41ff-845f-075363f6f5a4,-0.01096,0.09702,-0.61592,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 76, 'binnedConfidence': 3}",,4.431,0.18428,1296,False,['0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063'],,,2.9466,,,,2026-03-02T08:45:46.076310,2026-03-02,8,0.008599999999999941,1.780453,14.392378945926746,$1-10M,5.776641761698782,Tier 1 - Blue Chip,Sidechain,Decentralized
