chain,protocol,asset,tvl_usd,apy_base,apy_reward,apy_total,rewardTokens,pool,apy_change_1d,apy_change_7d,apy_change_30d,is_stablecoin_flag,il_risk,token_exposure,predictions,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apy_30d_avg,volumeUsd1d,volumeUsd7d,apyBaseInception,timestamp,date,collection_hour,apy_volatility,tvl_millions,tvl_log,tvl_category,sharpe_proxy,protocol_tier,chain_type,stable_type
Ethereum,aave-v3,USDT,2121178001,1.92247,,1.92247,,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,0.05097,0.11529,-0.84575,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 83, 'binnedConfidence': 3}",,4.64004,0.17459,1105,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.09244,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.16996999999999995,2121.178001,21.4752374326285,>$100M,2.8694866934340344,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,USDC,1414514759,1.96277,,1.96277,,aa70268e-4b52-42bf-a116-608b370f9501,-0.06941,-0.29502,-1.99402,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,4.92046,0.1616,1115,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.73586,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.7730900000000003,1414.514759,21.070052383434064,>$100M,1.5417370335168759,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,RLUSD,419111951,0.86646,,0.86646,,85fc6934-c94d-4ebe-9c60-66beb363669f,-0.00806,-0.01502,-0.3281,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 53, 'binnedConfidence': 1}",,0.81423,0.01518,312,False,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],,,0.98005,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.11358999999999997,419.111951,19.85364863074206,>$100M,1.4121155820662006,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,spark-savings,USDT,349990576,3.5,,3.5,,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,,0.0,-0.5,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 73, 'binnedConfidence': 2}",,3.88827,0.01023,65,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,3.75,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.25,349.990576,19.673416789228163,>$100M,4.666666666666667,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,SGHO,259077217,,,5.2792,,ff2a68af-030c-4697-b0a1-b62a738eaef0,0.00962,-0.04598,-0.06059,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",,13.85594,0.37337,662,False,['0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f'],,,5.3187,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.039499999999999424,259.077217,19.37263671422535,>$100M,9.785356811862847,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,spark-savings,USDC,238140728,4.0,,4.0,,c5c74dd1-995c-4445-9d84-3e710bad7d52,,0.0,0.0,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 56.99999999999999, 'binnedConfidence': 1}",,4.0,0.0,65,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.0,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.0,238.140728,19.28837235520711,>$100M,8.0,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Avalanche,spark-savings,USDC,151979908,4.0,,4.0,,e96cbd55-a0a0-446a-89ba-ada6e2991d50,,0.0,0.0,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 55.00000000000001, 'binnedConfidence': 1}",,4.0,0.0,65,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,4.0,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.0,151.979908,18.83925889244274,>$100M,8.0,Tier 2 - Established,Sidechain,Fiat-backed
Arbitrum,aave-v3,USDC,128220237,1.51409,,1.51409,,d9fa8e14-0447-4207-9ae8-7810199dfa1f,-0.02502,-0.20458,-1.39291,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 78, 'binnedConfidence': 3}",,5.41745,0.16661,974,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,2.07497,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.56088,128.220237,18.669259952706344,>$100M,1.4272019455546339,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,USDTB,127650058,0.6193,,0.6193,,baee0253-eb6e-4a08-a579-a2acd4f034b2,0.00255,-0.03607,-0.01684,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 75, 'binnedConfidence': 3}",,1.49019,0.043,268,False,['0xC139190F447e929f090Edeb554D95AbB8b18aC1C'],,,0.62135,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.0020499999999999963,127.650058,18.66480316385299,>$100M,1.233542475849019,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,RLUSD,120785481,0.8478,,0.8478,,98d07333-f5e4-4a48-8061-cfb4b73ccf79,0.06554,0.08114,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",horizon-market,0.90384,0.01032,30,False,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],,,0.92307,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.07526999999999995,120.785481,18.609526654123332,>$100M,1.4737427642672138,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,compound-v3,USDC,115146580,2.52466,0.10079,2.62545,['0xc00e94Cb662C3520282E6f5717214004A7f26888'],7da72d09-56ca-4ec5-a45f-59114353e487,-0.04442,0.10685,-1.45654,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,5.11943,0.1532,1234,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.79691,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.17146000000000017,115.14658,18.56171649208369,>$100M,3.910061656688409,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,RLUSD,105203124,1.08029,5.40614,6.48643,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],73e933a7-73b2-43ec-b1e9-d5d1d42ce2de,-0.00019,0.03011,-1.14044,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 59, 'binnedConfidence': 1}",EVK Vault eRLUSD-7,9.66484,0.12479,152,False,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],,,7.5155,,,,2026-02-27T09:02:25.145556,2026-02-27,9,1.02907,105.203124,18.471403563149885,>$100M,4.242075248353575,Tier 3 - Emerging,L1 - Ethereum,Decentralized
Ethereum,compound-v3,USDT,79870331,2.17321,0.10516,2.27838,['0xc00e94Cb662C3520282E6f5717214004A7f26888'],f4d5b566-e815-4ca2-bb07-7bcd8bc797f1,-0.01971,-0.12369,-0.88894,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 93, 'binnedConfidence': 3}",,5.37386,0.16611,511,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.50201,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.22363,79.870331,18.195915027639657,$10-100M,3.1485427635670162,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Base,aave-v3,USDC,75599565,3.28511,,3.28511,,7e0661bf-8cf3-45e6-9424-31916d4c7b84,-0.05222,-0.12901,-0.50216,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 62, 'binnedConfidence': 2}",,5.2064,0.1331,720,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,3.75021,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.46510000000000007,75.599565,18.14096110039254,$10-100M,3.4039063309501603,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,sparklend,USDT,55689964,3.3714,,3.3714,,8fbe28b8-140d-4e37-8804-5d2aba4daded,0.03373,0.80174,0.09181,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 62, 'binnedConfidence': 2}",,4.57079,0.12611,779,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.48485,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.8865500000000002,55.689964,17.835310527086573,$10-100M,2.43150265046338,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Cronos,tectonic,USDC,55402527,0.11149,0.00253,0.11402,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],0c3c1b07-7c36-4fbb-8e71-226e02bf15c1,-0.00027,-0.00195,-0.03221,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",,1.83439,0.04611,1294,False,['0xc21223249CA28397B4B6541dfFaEcC539BfF0c59'],,,0.1221,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.008080000000000004,55.402527,17.830135782445367,$10-100M,0.22441347819241064,Tier 4 - New/Niche,Other,Fiat-backed
Ethereum,aave-v3,DAI,45462182,2.02237,,2.02237,,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,0.03541,0.11295,-0.67549,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 85, 'binnedConfidence': 3}",,4.57122,0.17026,1115,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,2.11181,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.08944000000000019,45.462182,17.63239139547331,$10-100M,3.4310023072747002,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Cronos,tectonic,USDT,44222990,0.14896,0.00045,0.14941,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],b37c26c3-848f-45f0-bd75-af97f1674a4d,-0.00017,-0.0002,-0.00361,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",,1.53636,0.03752,1294,False,['0x66e428c3f67a68878562e79A0234c1F83c208770'],,,0.1501,,,,2026-02-27T09:02:25.145556,2026-02-27,9,0.0006900000000000239,44.22299,17.604755370183497,$10-100M,0.2984081966885697,Tier 4 - New/Niche,Other,Fiat-backed
