chain,protocol,asset,tvl_usd,apy_base,apy_reward,apy_total,rewardTokens,pool,apy_change_1d,apy_change_7d,apy_change_30d,is_stablecoin_flag,il_risk,token_exposure,predictions,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apy_30d_avg,volumeUsd1d,volumeUsd7d,apyBaseInception,timestamp,date,collection_hour,apy_volatility,tvl_millions,tvl_log,tvl_category,sharpe_proxy,protocol_tier,chain_type,stable_type
Ethereum,aave-v3,USDT,2264536557,1.79514,,1.79514,,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,0.03394,-0.04953,-0.76684,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",,4.64505,0.17465,1103,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.14122,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.34608000000000017,2264.536557,21.54063596479137,>$100M,2.1217142586989404,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,USDC,1393061984,2.02808,,2.02808,,aa70268e-4b52-42bf-a116-608b370f9501,-0.0728,-0.28096,-1.79809,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 83, 'binnedConfidence': 3}",,4.92584,0.16163,1113,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.85413,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.82605,1393.061984,21.054770028241535,>$100M,1.529414426303684,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,RLUSD,418552238,0.87741,,0.87741,,85fc6934-c94d-4ebe-9c60-66beb363669f,-0.00223,-0.00605,-0.31782,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 53, 'binnedConfidence': 1}",,0.81386,0.01522,310,False,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],,,0.99902,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.12161,418.552238,19.85231226447665,>$100M,1.4115120413120767,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,spark-savings,USDT,349990576,3.5,,3.5,,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,,0.0,-0.5,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 73, 'binnedConfidence': 2}",,3.88827,0.01023,65,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,3.76551,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.2655099999999999,349.990576,19.673416789228163,>$100M,4.572115321811603,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,SGHO,256731553,,,5.48389,,ff2a68af-030c-4697-b0a1-b62a738eaef0,-0.00706,0.25356,0.14164,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",,13.88326,0.37323,660,False,['0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f'],,,5.32216,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.16172999999999949,256.731553,19.363541559985595,>$100M,8.287201728801783,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,spark-savings,USDC,238140728,4.0,,4.0,,c5c74dd1-995c-4445-9d84-3e710bad7d52,,0.0,0.0,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 56.99999999999999, 'binnedConfidence': 1}",,4.0,0.0,65,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.0,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.0,238.140728,19.28837235520711,>$100M,8.0,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Avalanche,spark-savings,USDC,151979908,4.0,,4.0,,e96cbd55-a0a0-446a-89ba-ada6e2991d50,,0.0,0.0,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 55.00000000000001, 'binnedConfidence': 1}",,4.0,0.0,65,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,4.0,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.0,151.979908,18.83925889244274,>$100M,8.0,Tier 2 - Established,Sidechain,Fiat-backed
Ethereum,aave-v3,RLUSD,130518596,0.76466,,0.76466,,98d07333-f5e4-4a48-8061-cfb4b73ccf79,-0.01326,-0.05334,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 80, 'binnedConfidence': 3}",horizon-market,0.90722,0.01069,28,False,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],,,0.93019,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.16552999999999995,130.518596,18.68702628032117,>$100M,1.1489489579733447,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,aave-v3,USDTB,126733119,0.63915,,0.63915,,baee0253-eb6e-4a08-a579-a2acd4f034b2,-0.00679,-0.0219,0.03616,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 79, 'binnedConfidence': 3}",,1.49687,0.04298,266,False,['0xC139190F447e929f090Edeb554D95AbB8b18aC1C'],,,0.6218,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.017349999999999977,126.733119,18.65759401602451,>$100M,1.2354305595824877,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,compound-v3,USDC,120117987,2.47251,0.09467,2.56718,['0xc00e94Cb662C3520282E6f5717214004A7f26888'],7da72d09-56ca-4ec5-a45f-59114353e487,0.01261,0.02979,-1.24019,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",,5.12344,0.15325,1232,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.92099,,,,2026-02-25T13:37:13.854267,2026-02-25,13,0.3538100000000002,120.117987,18.603985051022374,>$100M,3.006734519389559,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
