chain,protocol,asset,tvl_usd,apy_base,apy_reward,apy_total,rewardTokens,pool,apy_change_1d,apy_change_7d,apy_change_30d,is_stablecoin_flag,il_risk,token_exposure,predictions,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apy_30d_avg,volumeUsd1d,volumeUsd7d,apyBaseInception,timestamp,date,collection_hour,apy_volatility,tvl_millions,tvl_log,tvl_category,sharpe_proxy,protocol_tier,chain_type,stable_type
Ethereum,euler-v2,USDC,40037834,4.35981,,4.35981,,0fde8996-ecdf-441c-94a9-ec67403e9b8c,0.0026,-0.84854,-0.00263,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 51, 'binnedConfidence': 1}",EVK Vault eUSDC-80,4.73085,0.0395,109,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.91048,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.5506699999999993,40.037834,17.50533544002034,$10-100M,4.149552190507013,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Avalanche,aave-v3,USDT,34781778,1.3421,,1.3421,,e6692d08-85b6-4b50-952b-7c5c531862fe,0.00103,-0.06373,-0.85149,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 70, 'binnedConfidence': 2}",,4.37201,0.18464,1137,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,1.78884,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.4467399999999999,34.781778,17.364604215668546,$10-100M,1.417601453408539,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,aave-v3,EURC,34707233,2.18286,,2.18286,,bdcf8682-1d72-42a7-b23e-f56d666dd10e,-0.00509,-0.1798,-1.1563,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",,3.17224,0.05843,237,False,['0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c'],,,2.68264,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.49978000000000034,34.707233,17.36245869581217,$10-100M,2.1833403348736713,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Avalanche,aave-v3,USDC,32848443,2.3662,,2.3662,,c4b05318-88af-4536-a834-f5fc8940d2d3,0.03583,-0.26803,-1.61582,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 75, 'binnedConfidence': 3}",,4.40615,0.19174,1137,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,2.89086,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.5246599999999999,32.848443,17.307414934954178,$10-100M,2.3092538012609065,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,euler-v2,USDC,32044688,3.49879,,3.49879,,31a0cd94-b781-4e0d-a9f1-1702bc2c238f,0.01685,-1.06892,-1.34865,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 74, 'binnedConfidence': 3}",EVK Vault eUSDC-70,5.67942,0.06224,146,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.47544,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.9766499999999998,32.044688,17.28264201777117,$10-100M,2.3694104899603836,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Polygon,aave-v3,USDC,19874623,2.09848,,2.09848,,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,-0.02093,-0.0251,-1.0132,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,5.57301,0.15235,794,False,['0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359'],,,2.28979,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.1913100000000001,19.874623,16.804954300086724,$10-100M,3.035512288264309,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Polygon,aave-v3,USDT0,19494612,2.32119,,2.32119,,7e7821a2-3d20-4ae7-9c3d-04cd57904555,-0.0067,0.2408,-0.33535,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 87, 'binnedConfidence': 3}",,4.72443,0.16977,1289,False,['0xc2132D05D31c914a87C6611C10748AEb04B58e8F'],,,2.3483,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.027109999999999967,19.494612,16.785648728957888,$10-100M,4.403615943541197,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Base,aave-v3,EURC,17341964,0.44994,,0.44994,,6652ed18-d327-46cd-9bac-08e0e14ea715,-0.02029,0.00123,-0.92227,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 70, 'binnedConfidence': 2}",,2.49578,0.05621,350,False,['0x60a3E35Cc302bFA44Cb288Bc5a4F316Fdb1adb42'],,,1.01747,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.5675300000000001,17.341964,16.668639844695548,$10-100M,0.4214776165541015,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,sparklend,USDC,13694739,2.84172,,2.84172,,65ce8276-b4d9-41ba-9f6f-21fc374cf9bc,-0.02621,-1.2994,0.31642,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 89, 'binnedConfidence': 3}",,5.52363,0.16202,846,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.45809,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.6163699999999999,13.694739,16.432522375468064,$10-100M,2.545500147800461,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Arbitrum,compound-v3,USDC,9861262,2.26796,0.3336,2.60156,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],d9c395b9-00d0-4426-a6b3-572a6dd68e54,-0.00988,-0.1266,-0.74738,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 85, 'binnedConfidence': 3}",,6.38799,0.14995,872,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,3.00516,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.40359999999999996,9.861262,16.10412481168186,$1-10M,2.879105799026118,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Arbitrum,compound-v3,USDT,7964458,2.29307,0.31842,2.6115,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],85247b13-8180-44e7-b38c-4d324cc68a92,-0.00315,-0.1885,-0.38268,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",,4.51117,0.12748,596,False,['0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9'],,,2.82767,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.21616999999999997,7.964458,15.890499576860025,$1-10M,3.6464805842188306,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Arbitrum,euler-v2,USDC,7815276,2.87306,,2.87306,,da45ac62-f5e8-4692-b939-cb4a085baa43,-0.03468,-0.668,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 79, 'binnedConfidence': 3}",Euler Earn USDC,3.34663,0.02457,9,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,3.44531,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.5722499999999999,7.815276,15.871590965867277,$1-10M,2.6794684075542086,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Avalanche,benqi-lending,USDC,7413578,3.2779,0.0,3.2779,"['0x8729438eb15e2c8b576fcc6aecda6a148776c0f5', '0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7']",ff59b165-64e0-4868-a6db-6049b5135358,0.00396,0.04517,-1.50352,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",,6.52068,0.20534,1292,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,3.72278,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.4448800000000004,7.413578,15.818823876618687,$1-10M,3.469117771568875,Tier 3 - Emerging,Sidechain,Fiat-backed
Base,moonwell-lending,USDC,7363920,2.89157,0.8508,3.74237,['0xA88594D404727625A9437C3f886C7643872296AE'],69cf831d-624a-4f23-b5e3-c0f63ad1fa01,0.14046,0.44544,-0.50331,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,7.64153,0.20877,839,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.70835,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.03402000000000038,7.36392,15.81210309341227,$1-10M,7.007921051646001,Tier 4 - New/Niche,L2 - Rollup,Fiat-backed
Optimism,aave-v3,USDC,7291440,1.8328,,1.8328,,0758c3b8-4ffb-4176-b0a9-f446e367db46,-0.03095,-0.04148,-1.49227,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 89, 'binnedConfidence': 3}",,5.82048,0.18817,817,False,['0x0b2C639c533813f4Aa9D7837CAf62653d097Ff85'],,,2.3468,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.514,7.29144,15.802211752489496,$1-10M,1.8074950690335305,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,USDC,7077530,2.64634,,2.64634,,27296bf9-617a-46e4-9d6d-eefc71e9e0b6,0.14088,-0.17634,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 68, 'binnedConfidence': 2}",horizon-market,3.26092,0.04281,26,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.26071,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.6143700000000001,7.07753,15.772435676036311,$1-10M,2.3747408849843405,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Avalanche,euler-v2,USDC,5478436,5.7079,,5.7079,,e1db168e-7c9d-4285-9d3f-ba83a9ecf105,-0.07138,0.39176,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 59, 'binnedConfidence': 1}",9Summits USDC,6.32548,0.08124,9,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,6.52996,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.8220599999999996,5.478436,15.516330399263428,$1-10M,4.317428861019925,Tier 3 - Emerging,Sidechain,Fiat-backed
Gnosis,aave-v3,USDC.E,4818790,1.02756,,1.02756,,461505e0-e631-4af0-b0e9-6a861d917939,0.04296,-0.28786,-1.48196,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 69, 'binnedConfidence': 2}",,2.72365,0.04697,565,False,['0x2a22f9c3b484c3629090FeED35F17Ff8F88f76F0'],,,1.59366,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.5661,4.81879,15.38803362468819,$1-10M,0.9638495450708189,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Linea,aave-v3,USDC,3174807,1.40892,,1.40892,,5a49dee1-344d-4b50-a167-8f5faab08752,-0.18777,-0.19004,-2.49768,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 67, 'binnedConfidence': 2}",,2.95167,0.06297,351,False,['0x176211869cA2b568f2A7D4EE941E073a821EE1ff'],,,2.76843,,,,2026-02-23T18:42:33.345689,2026-02-23,18,1.35951,3.174807,14.970757716039452,$1-10M,0.7576834757543653,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,euler-v2,USDC,3147049,0.1756,,0.1756,,c1424055-1eb4-4c25-a30a-ebb0340dfd56,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 53, 'binnedConfidence': 1}",Earn USDC,0.1756,0.0,9,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,0.1756,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.0,3.147049,14.961976064067771,$1-10M,0.3512,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,silo-v2,USDC,3136307,2.07195,,2.07195,,7105734d-9cc9-4c85-b54b-404c86c843fb,,,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",181,3.46543,0.07473,20,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.60989,,,,2026-02-23T18:42:33.345689,2026-02-23,18,1.5379399999999999,3.136307,14.958556869915443,$1-10M,1.0166884206600784,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Avalanche,euler-v2,USDT,2955168,31.01031,,31.01031,,1230754d-3438-487d-aa02-eacc1f2f6fc3,0.0012,0.00274,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 62, 'binnedConfidence': 2}",K3 USDT Earn Vault,31.00869,5e-05,9,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,31.00843,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.0018799999999998818,2.955168,14.899066398388335,$1-10M,61.78829600701364,Tier 3 - Emerging,Sidechain,Fiat-backed
Base,compound-v3,USDC,2918805,2.70447,0.48712,3.19159,['0x9e1028F5F1D5eDE59748FFceE5532509976840E0'],0c8567f8-ba5b-41ad-80de-00a71895eb19,-0.18083,-0.42454,-0.39748,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,6.35453,0.14491,697,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.64245,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.45086000000000004,2.918805,14.886685186510793,$1-10M,3.35652987821551,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Avalanche,euler-v2,USDC,2892009,0.17645,,0.17645,,442e7f38-f770-41ac-9905-0957a23e5f2e,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 68, 'binnedConfidence': 2}",Re7 USDC,0.17645,0.0,9,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,0.17645,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.0,2.892009,14.877462320069474,$1-10M,0.3529,Tier 3 - Emerging,Sidechain,Fiat-backed
Avalanche,aave-v3,DAI.E,2609897,0.92143,,0.92143,,3e669ce8-74c5-4fc9-bf85-f40a924c6407,0.00408,-0.00141,-0.35475,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 59, 'binnedConfidence': 1}",,3.46071,0.16118,1137,False,['0xd586E7F844cEa2F87f50152665BCbc2C279D8d70'],,,1.02588,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.10444999999999993,2.609897,14.774821698075446,$1-10M,1.5244106212259079,Tier 1 - Blue Chip,Sidechain,Decentralized
Avalanche,benqi-lending,USDT,2193567,3.99725,0.0,3.99725,"['0x8729438eb15e2c8b576fcc6aecda6a148776c0f5', '0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7']",d5e3d09c-f681-46cb-932c-8d6fe1ff1487,0.2135,0.45607,-0.3251,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 78, 'binnedConfidence': 3}",,6.90217,0.20689,1292,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,3.65921,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.33804000000000034,2.193567,14.601039999791734,$1-10M,4.769760393298648,Tier 3 - Emerging,Sidechain,Fiat-backed
Ethereum,aave-v3,USDC,2058828,2.07416,,2.07416,,effcb4a4-4dcb-45e5-935d-f15542c13e6b,0.06409,0.16655,-1.66122,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",lido-market,4.52383,0.12504,473,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.50619,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.43203000000000014,2.058828,14.537647932536798,$1-10M,2.225421928478697,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Polygon,aave-v3,DAI,1889538,2.82465,,2.82465,,c57bdc97-3100-41ff-845f-075363f6f5a4,0.01497,0.04007,-0.81581,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,4.43917,0.1847,1289,False,['0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063'],,,3.08738,,,,2026-02-23T18:42:33.345689,2026-02-23,18,0.2627299999999999,1.889538,14.451843441939724,$1-10M,3.7033419427582506,Tier 1 - Blue Chip,Sidechain,Decentralized
Arbitrum,euler-v2,USDC,1867584,0.00803,,0.00803,,d710ca08-6f7d-4617-8909-7d00486a226c,0.00102,-3.95844,-4.12172,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",EVK Vault eUSDC-1,4.36455,0.17243,241,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,3.43779,,,,2026-02-23T18:42:33.345689,2026-02-23,18,3.42976,1.867584,14.440156710348228,$1-10M,0.002043381784129311,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
