chain,protocol,asset,tvl_usd,apy_base,apy_reward,apy_total,rewardTokens,pool,apy_change_1d,apy_change_7d,apy_change_30d,is_stablecoin_flag,il_risk,token_exposure,predictions,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apy_30d_avg,volumeUsd1d,volumeUsd7d,apyBaseInception,timestamp,date,collection_hour,apy_volatility,tvl_millions,tvl_log,tvl_category,sharpe_proxy,protocol_tier,chain_type,stable_type
Ethereum,euler-v2,RLUSD,105213230,1.08037,5.40621,6.48658,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],73e933a7-73b2-43ec-b1e9-d5d1d42ce2de,-0.00013,-0.00013,-1.3845,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 60, 'binnedConfidence': 1}",EVK Vault eRLUSD-7,9.56217,0.12574,157,False,['0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD'],,,7.29741,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.8108300000000002,105.21323,18.47149962032148,>$100M,4.9484525071901,Tier 3 - Emerging,L1 - Ethereum,Decentralized
Avalanche,spark-savings,USDC,103482613,4.0,,4.0,,e96cbd55-a0a0-446a-89ba-ada6e2991d50,0.0,,0.0,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 56.00000000000001, 'binnedConfidence': 1}",,4.0,0.0,68,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,4.0,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0,103.482613,18.454914175883037,>$100M,8.0,Tier 2 - Established,Sidechain,Fiat-backed
Base,aave-v3,USDC,91545608,2.92816,,2.92816,,7e0661bf-8cf3-45e6-9424-31916d4c7b84,-0.12556,-0.37102,-0.71968,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 68, 'binnedConfidence': 2}",,5.19219,0.13291,725,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,3.58738,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.6592199999999999,91.545608,18.332347865072716,$10-100M,2.525974362071048,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,sparklend,USDT,81661803,2.73782,,2.73782,,8fbe28b8-140d-4e37-8804-5d2aba4daded,0.38088,-0.75639,0.17783,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 88, 'binnedConfidence': 3}",,4.55547,0.12606,784,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.36646,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.37136000000000013,81.661803,18.218096935211,$10-100M,3.142007895703268,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,DAI,80001374,1.32863,,1.32863,,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,0.01008,-0.58279,-0.86029,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 85, 'binnedConfidence': 3}",,4.55718,0.1702,1120,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,1.94958,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.6209500000000001,80.001374,18.197554379990454,$10-100M,1.1852714215620677,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,compound-v3,USDT,76210590,2.23867,0.09812,2.33679,['0xc00e94Cb662C3520282E6f5717214004A7f26888'],f4d5b566-e815-4ca2-bb07-7bcd8bc797f1,0.02501,0.05698,-0.52351,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 92, 'binnedConfidence': 3}",,5.34354,0.166,516,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.34001,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0032199999999997786,76.21059,18.149011000500042,$10-100M,4.64367473470848,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Cronos,tectonic,USDC,55615883,0.11153,0.0026,0.11413,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],0c3c1b07-7c36-4fbb-8e71-226e02bf15c1,-2e-05,-3e-05,-0.01715,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 70, 'binnedConfidence': 2}",,1.82771,0.04635,1299,False,['0xc21223249CA28397B4B6541dfFaEcC539BfF0c59'],,,0.11737,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0032400000000000068,55.615883,17.833979401874302,$10-100M,0.2267903982195374,Tier 4 - New/Niche,Other,Fiat-backed
Cronos,tectonic,USDT,44324298,0.14909,0.00047,0.14956,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],b37c26c3-848f-45f0-bd75-af97f1674a4d,0.0,-0.00012,-0.00077,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,1.53098,0.03771,1299,False,['0x66e428c3f67a68878562e79A0234c1F83c208770'],,,0.14968,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.00012000000000000899,44.324298,17.607043594796668,$10-100M,0.299048228425178,Tier 4 - New/Niche,Other,Fiat-backed
Ethereum,euler-v2,USDC,40050992,4.35986,,4.35986,,0fde8996-ecdf-441c-94a9-ec67403e9b8c,0.00041,0.00193,-0.5941,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 50, 'binnedConfidence': 1}",EVK Vault eUSDC-80,4.70197,0.03829,118,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.78991,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.4300499999999996,40.050992,17.505664025178767,$10-100M,4.687769474759424,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,EURC,38206808,2.0638,,2.0638,,bdcf8682-1d72-42a7-b23e-f56d666dd10e,-0.00545,-0.16397,-1.59982,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 68, 'binnedConfidence': 2}",,3.13702,0.05809,246,False,['0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c'],,,2.34462,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.28081999999999985,38.206808,17.458524303766158,$10-100M,2.6431187725724246,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Avalanche,aave-v3,USDC,34543383,2.22816,,2.22816,,c4b05318-88af-4536-a834-f5fc8940d2d3,0.03979,-0.0792,-0.54617,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 73, 'binnedConfidence': 2}",,4.38868,0.19124,1146,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,2.47354,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.24537999999999993,34.543383,17.357726599247947,$10-100M,2.9892940513563553,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Avalanche,aave-v3,USDT,32368706,1.42708,,1.42708,,e6692d08-85b6-4b50-952b-7c5c531862fe,0.00678,-0.00779,-0.62257,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 70, 'binnedConfidence': 2}",,4.34874,0.18438,1146,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,1.51366,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0865800000000001,32.368706,17.29270268071167,$10-100M,2.432882130314705,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,euler-v2,USDC,25006689,3.98479,,3.98479,,31a0cd94-b781-4e0d-a9f1-1702bc2c238f,0.2898,0.64753,-1.25978,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 68, 'binnedConfidence': 2}",EVK Vault eUSDC-70,5.55278,0.06558,155,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.05543,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.07064000000000048,25.006689,17.03465394703398,$10-100M,6.9830190663115035,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Polygon,aave-v3,USDC,19866956,2.08562,,2.08562,,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,-0.02336,0.01038,-0.39776,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,5.53333,0.15261,803,False,['0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359'],,,2.05381,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.031810000000000116,19.866956,16.804568457354645,$10-100M,3.9217389669242766,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Polygon,aave-v3,USDT0,18637178,2.43855,,2.43855,,7e7821a2-3d20-4ae7-9c3d-04cd57904555,0.01095,0.07187,-0.2003,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",,4.7078,0.16947,1298,False,['0xc2132D05D31c914a87C6611C10748AEb04B58e8F'],,,2.23572,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.20283000000000007,18.637178,16.740669014566766,$10-100M,3.4696156965411267,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Base,aave-v3,EURC,12576532,0.74047,,0.74047,,6652ed18-d327-46cd-9bac-08e0e14ea715,0.02296,0.23525,-0.70347,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 79, 'binnedConfidence': 3}",,2.44669,0.05768,359,False,['0x60a3E35Cc302bFA44Cb288Bc5a4F316Fdb1adb42'],,,0.73376,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.006709999999999994,12.576532,16.34734317506854,$10-100M,1.4613289652858636,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,sparklend,USDC,12455076,3.03908,,3.03908,,65ce8276-b4d9-41ba-9f6f-21fc374cf9bc,-0.02279,1.0921,-1.33949,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",,5.48981,0.162,855,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.99615,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.04292999999999969,12.455076,16.33763888891543,$10-100M,5.597554012487801,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Arbitrum,compound-v3,USDC,11137603,2.08206,0.34938,2.43144,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],d9c395b9-00d0-4426-a6b3-572a6dd68e54,0.03155,-0.06023,-0.85001,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 86, 'binnedConfidence': 3}",,6.34696,0.1505,881,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,2.6815,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.2500600000000004,11.137603,16.225837688540278,$10-100M,3.2416606671466264,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Avalanche,benqi-lending,USDC,7203942,3.3068,0.0,3.3068,"['0x8729438eb15e2c8b576fcc6aecda6a148776c0f5', '0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7']",ff59b165-64e0-4868-a6db-6049b5135358,-0.06351,0.40392,-1.04667,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 83, 'binnedConfidence': 3}",,6.49685,0.20511,1301,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,3.2087,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.09810000000000008,7.203942,15.790139072975721,$1-10M,5.528841330881122,Tier 3 - Emerging,Sidechain,Fiat-backed
Arbitrum,compound-v3,USDT,6887339,2.4,0.35094,2.75094,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],85247b13-8180-44e7-b38c-4d324cc68a92,0.15351,-0.0244,-0.38044,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 82, 'binnedConfidence': 3}",,4.48372,0.12702,605,False,['0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9'],,,2.69888,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.052059999999999995,6.887339,15.745195501683456,$1-10M,4.983045321160743,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,USDC,6386173,3.06318,,3.06318,,27296bf9-617a-46e4-9d6d-eefc71e9e0b6,0.55133,0.49554,-1.25636,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 66, 'binnedConfidence': 2}",horizon-market,3.26867,0.03977,35,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.10526,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.042079999999999895,6.386173,15.669645898988707,$1-10M,5.650789551357734,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Optimism,aave-v3,USDC,6338839,2.04939,,2.04939,,0758c3b8-4ffb-4176-b0a9-f446e367db46,0.0286,0.25187,-0.66265,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 89, 'binnedConfidence': 3}",,5.77715,0.18825,826,False,['0x0b2C639c533813f4Aa9D7837CAf62653d097Ff85'],,,1.96287,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.08651999999999993,6.338839,15.662206344373532,$1-10M,3.4941519470776785,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Base,moonwell-lending,USDC,5576044,3.49114,1.05285,4.54399,['0xA88594D404727625A9437C3f886C7643872296AE'],69cf831d-624a-4f23-b5e3-c0f63ad1fa01,0.56854,0.71257,0.79429,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 89, 'binnedConfidence': 3}",,7.60128,0.20853,848,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.63544,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.90855,5.576044,15.533990301691224,$1-10M,3.2260054666146036,Tier 4 - New/Niche,L2 - Rollup,Fiat-backed
Avalanche,euler-v2,USDC,5097720,5.50295,,5.50295,,e1db168e-7c9d-4285-9d3f-ba83a9ecf105,-0.09635,-0.35701,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 56.00000000000001, 'binnedConfidence': 1}",9Summits USDC,5.9682,0.0588,18,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,6.07922,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.5762700000000001,5.09772,15.444304135076546,$1-10M,5.112982801713325,Tier 3 - Emerging,Sidechain,Fiat-backed
Gnosis,aave-v3,USDC.E,4648785,1.16541,,1.16541,,461505e0-e631-4af0-b0e9-6a861d917939,0.02023,0.1335,-0.01314,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",,2.69826,0.04771,574,False,['0x2a22f9c3b484c3629090FeED35F17Ff8F88f76F0'],,,1.1844,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.01898999999999984,4.648785,15.352116668208641,$1-10M,2.245534596042314,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Linea,aave-v3,USDC,3216392,1.34332,,1.34332,,5a49dee1-344d-4b50-a167-8f5faab08752,-0.07884,-0.19681,-1.77291,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 67, 'binnedConfidence': 2}",,2.91341,0.06335,360,False,['0x176211869cA2b568f2A7D4EE941E073a821EE1ff'],,,1.95002,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.6067,3.216392,14.983771103307538,$1-10M,1.2138068130478,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,euler-v2,USDC,3147024,0.1756,,0.1756,,c1424055-1eb4-4c25-a30a-ebb0340dfd56,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 53, 'binnedConfidence': 1}",Earn USDC,0.1756,0.0,18,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,0.1756,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0,3.147024,14.961968120088711,$1-10M,0.3512,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,silo-v2,USDC,2991738,2.76946,,2.76946,,7105734d-9cc9-4c85-b54b-404c86c843fb,0.836,1.69054,0.67604,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 69, 'binnedConfidence': 2}",181,2.95158,0.07434,29,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.44119,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.32826999999999984,2.991738,14.911365381651198,$1-10M,3.343668127542952,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Avalanche,euler-v2,USDT,2955543,31.01174,,31.01174,,1230754d-3438-487d-aa02-eacc1f2f6fc3,0.0,0.00143,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 61, 'binnedConfidence': 2}",K3 USDT Earn Vault,31.01006,7e-05,18,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,31.00989,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0018500000000010175,2.955543,14.89919328663363,$1-10M,61.794839095347086,Tier 3 - Emerging,Sidechain,Fiat-backed
Avalanche,euler-v2,USDC,2891987,0.17645,,0.17645,,442e7f38-f770-41ac-9905-0957a23e5f2e,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 68, 'binnedConfidence': 2}",Re7 USDC,0.17645,0.0,18,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,0.17645,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0,2.891987,14.87745471287459,$1-10M,0.3529,Tier 3 - Emerging,Sidechain,Fiat-backed
Arbitrum,euler-v2,USDC,2832224,3.86305,,3.86305,,da45ac62-f5e8-4692-b939-cb4a085baa43,0.32221,1.16481,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 62, 'binnedConfidence': 2}",Euler Earn USDC,3.24388,0.03709,18,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,3.23205,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.6309999999999998,2.832224,14.856573179792374,$1-10M,3.4156056587091075,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Avalanche,aave-v3,DAI.E,2599127,0.92828,,0.92828,,3e669ce8-74c5-4fc9-bf85-f40a924c6407,-0.00068,0.0132,-0.13265,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 60, 'binnedConfidence': 1}",,3.44048,0.16095,1146,False,['0xd586E7F844cEa2F87f50152665BCbc2C279D8d70'],,,0.93043,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.0021499999999999853,2.599127,14.770686562122327,$1-10M,1.8486109728168874,Tier 1 - Blue Chip,Sidechain,Decentralized
Ethereum,aave-v3,LUSD,2253176,0.33051,,0.33051,,ef8fbf02-ac96-4453-a78c-37bda4cd65e3,-0.00091,-0.91451,-1.94244,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 90, 'binnedConfidence': 3}",,4.00805,0.18827,1105,False,['0x5f98805A4E8be255a32880FDeC7F6728C6568bA0'],,,1.34557,,,,2026-03-04T17:14:35.100784,2026-03-04,17,1.0150599999999999,2.253176,14.627851778245999,$1-10M,0.21814977624648532,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Optimism,aave-v3,USDT,2204356,2.00898,,2.00898,,bde08c85-41c5-4d80-9bb1-0835a4352efa,-0.0603,-0.38585,-0.64856,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 87, 'binnedConfidence': 3}",,5.11172,0.21781,1298,False,['0x94b008aA00579c1307B0EF2c499aD98a8ce58e58'],,,2.07471,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.06572999999999984,2.204356,14.605946414359302,$1-10M,3.5511286302653224,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,USDC,2194523,1.90823,,1.90823,,effcb4a4-4dcb-45e5-935d-f15542c13e6b,-0.08765,-0.18124,-0.62764,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 92, 'binnedConfidence': 3}",lido-market,4.47844,0.12496,482,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.19425,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.2860199999999997,2.194523,14.601475724482613,$1-10M,2.427711763059465,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Base,compound-v3,USDC,2100326,2.88872,0.55809,3.44681,['0x9e1028F5F1D5eDE59748FFceE5532509976840E0'],0c8567f8-ba5b-41ad-80de-00a71895eb19,0.0008,0.22802,-0.20283,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 78, 'binnedConfidence': 3}",,6.31487,0.14501,706,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.31943,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.12738000000000005,2.100326,14.557603604857155,$1-10M,5.493974943415473,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Polygon,aave-v3,DAI,1682763,3.06352,,3.06352,,c57bdc97-3100-41ff-845f-075363f6f5a4,0.02837,-0.08675,-0.41018,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",,4.42891,0.18416,1298,False,['0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063'],,,2.91798,,,,2026-03-04T17:14:35.100784,2026-03-04,17,0.14554,1.682763,14.335948237553103,$1-10M,4.745670291538866,Tier 1 - Blue Chip,Sidechain,Decentralized
