chain,protocol,asset,tvl_usd,apy_base,apy_reward,apy_total,rewardTokens,pool,apy_change_1d,apy_change_7d,apy_change_30d,is_stablecoin_flag,il_risk,token_exposure,predictions,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apy_30d_avg,volumeUsd1d,volumeUsd7d,apyBaseInception,timestamp,date,collection_hour,apy_volatility,tvl_millions,tvl_log,tvl_category,sharpe_proxy,protocol_tier,chain_type,stable_type
Avalanche,spark-savings,USDC,103311824,4.0,,4.0,,e96cbd55-a0a0-446a-89ba-ada6e2991d50,0.0,,0.0,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 56.00000000000001, 'binnedConfidence': 1}",,4.0,0.0,67,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,4.0,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.0,103.311824,18.453262399948855,>$100M,8.0,Tier 2 - Established,Sidechain,Fiat-backed
Base,aave-v3,USDC,84361633,3.06445,,3.06445,,7e0661bf-8cf3-45e6-9424-31916d4c7b84,-0.11973,-0.31297,-0.72375,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 61, 'binnedConfidence': 2}",,5.19535,0.13294,724,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,3.60286,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.5384100000000003,84.361633,18.250623282756635,$10-100M,2.951098313768164,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,DAI,80416368,1.31885,,1.31885,,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,-0.10394,-0.58627,-0.90493,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 85, 'binnedConfidence': 3}",,4.56011,0.17021,1119,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,1.97028,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.65143,80.416368,18.202728307954004,$10-100M,1.1454018047124013,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,compound-v3,USDT,78293457,2.20186,0.09265,2.29451,['0xc00e94Cb662C3520282E6f5717214004A7f26888'],f4d5b566-e815-4ca2-bb07-7bcd8bc797f1,0.02023,-0.02651,-0.67913,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 93, 'binnedConfidence': 3}",,5.34947,0.16603,515,False,['0xdAC17F958D2ee523a2206206994597C13D831ec7'],,,2.3535,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.0589900000000001,78.293457,18.175974607023498,$10-100M,4.10474248197642,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Cronos,tectonic,USDC,55523163,0.11154,0.00261,0.11416,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],0c3c1b07-7c36-4fbb-8e71-226e02bf15c1,0.00014,8e-05,-0.01958,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",,1.82904,0.0463,1298,False,['0xc21223249CA28397B4B6541dfFaEcC539BfF0c59'],,,0.11778,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.0036199999999999982,55.523163,17.832310861011663,$10-100M,0.22667884516103412,Tier 4 - New/Niche,Other,Fiat-backed
Cronos,tectonic,USDT,44277572,0.14909,0.00047,0.14956,['0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2'],b37c26c3-848f-45f0-bd75-af97f1674a4d,2e-05,-9e-05,-0.00108,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,1.53206,0.03767,1298,False,['0x66e428c3f67a68878562e79A0234c1F83c208770'],,,0.1497,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.00014000000000000123,44.277572,17.60598885400447,$10-100M,0.29903626984444354,Tier 4 - New/Niche,Other,Fiat-backed
Ethereum,euler-v2,USDC,40052196,4.35945,,4.35945,,0fde8996-ecdf-441c-94a9-ec67403e9b8c,0.0,-0.0031,-0.59395,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 50, 'binnedConfidence': 1}",EVK Vault eUSDC-80,4.7049,0.03842,117,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.8036,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.4441500000000005,40.052196,17.505694086403548,$10-100M,4.617327755123654,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,EURC,37759519,2.07608,,2.07608,,bdcf8682-1d72-42a7-b23e-f56d666dd10e,-0.00664,-0.15758,-1.67845,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 68, 'binnedConfidence': 2}",,3.14137,0.05811,245,False,['0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c'],,,2.38314,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.3070599999999999,37.759519,17.44674818729637,$10-100M,2.5723985825093556,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Avalanche,aave-v3,USDC,35509609,2.17741,,2.17741,,c4b05318-88af-4536-a834-f5fc8940d2d3,-0.01859,-0.12118,-0.56575,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",,4.39058,0.19129,1145,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,2.4864,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.3089900000000001,35.509609,17.38531392203722,$10-100M,2.691516582405221,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Avalanche,aave-v3,USDT,32576548,1.41672,,1.41672,,e6692d08-85b6-4b50-952b-7c5c531862fe,-0.03949,-0.00986,-0.62473,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",,4.35132,0.18441,1145,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,1.52756,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.11084000000000005,32.576548,17.29910323164816,$10-100M,2.31929801584703,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,euler-v2,USDC,25903982,3.9073,,3.9073,,31a0cd94-b781-4e0d-a9f1-1702bc2c238f,0.18139,0.38383,-1.03916,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 67, 'binnedConfidence': 2}",EVK Vault eUSDC-70,5.56338,0.06546,154,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.07977,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.17246999999999968,25.903982,17.069907298630035,$10-100M,5.810370722857528,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Polygon,aave-v3,USDC,19886831,2.08785,,2.08785,,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,-0.01019,0.03672,-0.46609,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,5.5377,0.15259,802,False,['0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359'],,,2.06344,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.024410000000000043,19.886831,16.805568362126284,$10-100M,3.9813314010030316,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Polygon,aave-v3,USDT0,18674137,2.42989,,2.42989,,7e7821a2-3d20-4ae7-9c3d-04cd57904555,0.02853,0.08003,-0.32791,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 85, 'binnedConfidence': 3}",,4.70958,0.1695,1297,False,['0xc2132D05D31c914a87C6611C10748AEb04B58e8F'],,,2.24149,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.18839999999999968,18.674137,16.74265012995265,$10-100M,3.5297646717025,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Base,aave-v3,EURC,12684531,0.72959,,0.72959,,6652ed18-d327-46cd-9bac-08e0e14ea715,0.19557,0.24949,-0.7108,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 79, 'binnedConfidence': 3}",,2.45149,0.05757,358,False,['0x60a3E35Cc302bFA44Cb288Bc5a4F316Fdb1adb42'],,,0.75069,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.021100000000000008,12.684531,16.355893856365665,$10-100M,1.4000959508731528,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,sparklend,USDC,12464588,3.03756,,3.03756,,65ce8276-b4d9-41ba-9f6f-21fc374cf9bc,0.31915,1.13617,-1.01281,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",,5.49272,0.16204,854,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.02583,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.011730000000000018,12.464588,16.338402302073693,$10-100M,5.93586461610615,Tier 2 - Established,L1 - Ethereum,Fiat-backed
Arbitrum,compound-v3,USDC,11270636,2.06576,0.3296,2.39536,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],d9c395b9-00d0-4426-a6b3-572a6dd68e54,-0.01054,-0.20067,-0.99638,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 87, 'binnedConfidence': 3}",,6.35149,0.15044,880,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,2.70517,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.3098099999999997,11.270636,16.237711406157796,$10-100M,2.95792840295872,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Arbitrum,compound-v3,USDT,8029181,2.27545,0.31384,2.58928,['0x354A6dA3fcde098F8389cad84b0182725c6C91dE'],85247b13-8180-44e7-b38c-4d324cc68a92,-0.03015,-0.01421,-0.57751,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 83, 'binnedConfidence': 3}",,4.48661,0.12707,604,False,['0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9'],,,2.71137,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.12209000000000003,8.029181,15.89859321273903,$1-10M,4.162227330450578,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Base,moonwell-lending,USDC,7015609,2.98882,0.9089,3.89772,['0xA88594D404727625A9437C3f886C7643872296AE'],69cf831d-624a-4f23-b5e3-c0f63ad1fa01,-0.15139,0.09219,0.20436,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 83, 'binnedConfidence': 3}",,7.60513,0.20858,847,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.61702,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.28069999999999995,7.015609,15.763648224259939,$1-10M,4.992596387857052,Tier 4 - New/Niche,L2 - Rollup,Fiat-backed
Avalanche,benqi-lending,USDC,6961831,3.39893,0.0,3.39893,"['0x8729438eb15e2c8b576fcc6aecda6a148776c0f5', '0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7']",ff59b165-64e0-4868-a6db-6049b5135358,0.24084,0.17072,-0.99367,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 83, 'binnedConfidence': 3}",,6.49938,0.20514,1300,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,3.23316,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.1657700000000002,6.961831,15.755953216065524,$1-10M,5.105261576820823,Tier 3 - Emerging,Sidechain,Fiat-backed
Optimism,aave-v3,USDC,6449445,2.03291,,2.03291,,0758c3b8-4ffb-4176-b0a9-f446e367db46,0.07003,0.24201,-0.86819,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,5.78175,0.18825,825,False,['0x0b2C639c533813f4Aa9D7837CAf62653d097Ff85'],,,1.97876,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.05415000000000014,6.449445,15.679504793610203,$1-10M,3.6685193539655323,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,USDC,6401531,3.05872,,3.05872,,27296bf9-617a-46e4-9d6d-eefc71e9e0b6,0.49256,0.49835,-1.14221,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 65, 'binnedConfidence': 2}",horizon-market,3.27472,0.04033,34,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.13228,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.07356000000000007,6.401531,15.672047894684276,$1-10M,5.332868400864774,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Avalanche,euler-v2,USDC,5085483,5.61131,,5.61131,,e1db168e-7c9d-4285-9d3f-ba83a9ecf105,-0.0281,-0.22566,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 60, 'binnedConfidence': 1}",9Summits USDC,5.99564,0.06032,17,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,6.10107,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.4897600000000004,5.085483,15.441900764842858,$1-10M,5.669364290333007,Tier 3 - Emerging,Sidechain,Fiat-backed
Gnosis,aave-v3,USDC.E,4623401,1.15965,,1.15965,,461505e0-e631-4af0-b0e9-6a861d917939,0.01472,0.14999,-1.3114,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",,2.70096,0.04764,573,False,['0x2a22f9c3b484c3629090FeED35F17Ff8F88f76F0'],,,1.18822,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.028569999999999984,4.623401,15.346641355711602,$1-10M,2.1939383619955732,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Ethereum,silo-v2,USDC,4275760,1.93053,,1.93053,,7105734d-9cc9-4c85-b54b-404c86c843fb,-0.00286,0.70202,-4.40453,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 73, 'binnedConfidence': 2}",181,2.95809,0.07569,28,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.56203,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.6315,4.27576,15.268472656206702,$1-10M,1.7061688024745914,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,USDC,3147040,0.1756,,0.1756,,c1424055-1eb4-4c25-a30a-ebb0340dfd56,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 53, 'binnedConfidence': 1}",Earn USDC,0.1756,0.0,17,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,0.1756,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.0,3.14704,14.961973204242579,$1-10M,0.3512,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Linea,aave-v3,USDC,3132721,1.37934,,1.37934,,5a49dee1-344d-4b50-a167-8f5faab08752,-0.13675,0.02083,-1.78503,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 68, 'binnedConfidence': 2}",,2.91782,0.0633,359,False,['0x176211869cA2b568f2A7D4EE941E073a821EE1ff'],,,1.99246,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.6131199999999999,3.132721,14.957412833153418,$1-10M,1.2391655886157829,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Avalanche,euler-v2,USDT,2955772,31.01174,,31.01174,,1230754d-3438-487d-aa02-eacc1f2f6fc3,0.0,0.00143,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 61, 'binnedConfidence': 2}",K3 USDT Earn Vault,31.00996,7e-05,17,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,31.00981,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.0019299999999979889,2.955772,14.899270765138034,$1-10M,61.78498993883634,Tier 3 - Emerging,Sidechain,Fiat-backed
Avalanche,euler-v2,USDC,2892001,0.17645,,0.17645,,442e7f38-f770-41ac-9905-0957a23e5f2e,0.0,0.0,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 68, 'binnedConfidence': 2}",Re7 USDC,0.17645,0.0,17,False,['0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E'],,,0.17645,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.0,2.892001,14.877459553823485,$1-10M,0.3529,Tier 3 - Emerging,Sidechain,Fiat-backed
Arbitrum,euler-v2,USDC,2762135,3.84095,,3.84095,,da45ac62-f5e8-4692-b939-cb4a085baa43,0.68382,1.01503,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 62, 'binnedConfidence': 2}",Euler Earn USDC,3.20272,0.03713,17,False,['0xaf88d065e77c8cC2239327C5EDb3A432268e5831'],,,3.1998,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.6411499999999997,2.762135,14.83151485142053,$1-10M,3.3658590018840653,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Avalanche,aave-v3,DAI.E,2574465,0.929,,0.929,,3e669ce8-74c5-4fc9-bf85-f40a924c6407,0.01791,0.01446,-0.17428,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 60, 'binnedConfidence': 1}",,3.4427,0.16098,1145,False,['0xd586E7F844cEa2F87f50152665BCbc2C279D8d70'],,,0.93348,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.0044799999999999285,2.574465,14.761152691933273,$1-10M,1.8415001585791313,Tier 1 - Blue Chip,Sidechain,Decentralized
Ethereum,aave-v3,LUSD,2252566,0.33064,,0.33064,,ef8fbf02-ac96-4453-a78c-37bda4cd65e3,0.00638,-0.91484,-1.83532,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 89, 'binnedConfidence': 3}",,4.01144,0.18826,1104,False,['0x5f98805A4E8be255a32880FDeC7F6728C6568bA0'],,,1.38956,,,,2026-03-04T00:05:02.098532,2026-03-04,0,1.0589199999999999,2.252566,14.627581012750344,$1-10M,0.2120955533317938,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Base,compound-v3,USDC,2162604,2.87053,0.52503,3.39556,['0x9e1028F5F1D5eDE59748FFceE5532509976840E0'],0c8567f8-ba5b-41ad-80de-00a71895eb19,-0.09844,0.19873,-0.28478,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 80, 'binnedConfidence': 3}",,6.31899,0.14501,705,False,['0x833589fcd6edb6e08f4c7c32d4f71b54bda02913'],,,3.32401,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.07155000000000022,2.162604,14.586824071522715,$1-10M,5.9409675443968135,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Optimism,aave-v3,USDT,2144972,2.05597,,2.05597,,bde08c85-41c5-4d80-9bb1-0835a4352efa,-0.06514,-0.404,-0.67297,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 88, 'binnedConfidence': 3}",,5.11415,0.21785,1297,False,['0x94b008aA00579c1307B0EF2c499aD98a8ce58e58'],,,2.08963,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.033660000000000245,2.144972,14.578637522852445,$1-10M,3.852584042274105,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Polygon,aave-v3,DAI,1703979,3.03568,,3.03568,,c57bdc97-3100-41ff-845f-075363f6f5a4,0.02446,0.09143,-0.27748,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",,4.42997,0.18422,1297,False,['0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063'],,,2.92533,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.11034999999999995,1.703979,14.348477249213316,$1-10M,4.973670844597363,Tier 1 - Blue Chip,Sidechain,Decentralized
Ethereum,aave-v3,USDC,1614485,2.6547,,2.6547,,effcb4a4-4dcb-45e5-935d-f15542c13e6b,0.66015,0.57751,0.42582,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 76, 'binnedConfidence': 3}",lido-market,4.48386,0.12495,481,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,2.19762,,,,2026-03-04T00:05:02.098532,2026-03-04,0,0.45707999999999993,1.614485,14.294527197727572,$1-10M,2.773749320850922,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
